F0,F1,F2,F3,F4,F5
3.540590171562882360e-01,1.332781537408919137e-01,-5.415732529235599557e-01,-4.691930732368624346e-01,3.867006163721700696e-01,5.000000000000000000e+00
4.421388961064374179e-01,1.847307401631820278e-01,-6.587682086826235350e-01,-4.493482085447250141e-01,4.355882676768885187e-01,5.000000000000000000e+00
2.929468803272848310e-01,1.150649258366883421e-01,-7.136972303308724008e-01,-4.120074928425900840e-01,4.257867040578734441e-01,5.000000000000000000e+00
2.022527291817316220e-01,2.202709042971905673e-01,-5.421043235350057055e-01,-4.254914382245029714e-01,3.535639539911312190e-01,5.000000000000000000e+00
2.966768842542378826e-01,1.810189589724571224e-01,-5.962379507184988325e-01,-6.476385539368576527e-01,4.323737147421399252e-01,5.000000000000000000e+00
3.980095759603353156e-01,1.478820601644420529e-01,-6.907456063047463513e-01,-5.485114303202391906e-01,4.698808345428691080e-01,5.000000000000000000e+00
3.592569604043560627e-01,1.253470416776335528e-01,-6.075830605457084310e-01,-4.696431598414782527e-01,2.819081499937355906e-01,5.000000000000000000e+00
3.615226671644323764e-01,1.918868477857512966e-01,-5.494909336637038288e-01,-5.300063979241759204e-01,5.001888862041879991e-01,5.000000000000000000e+00
2.703051273444709857e-01,1.614729499251106315e-01,-5.751513588427961121e-01,-5.237498937533661136e-01,3.347332530052996580e-01,5.000000000000000000e+00
3.551299625869427379e-01,9.672231020759528008e-02,-7.041694917899099515e-01,-7.415893239711250917e-01,4.366826589232506439e-01,5.000000000000000000e+00
2.958711425186126842e-01,1.742812634111469139e-01,-5.626896111230955677e-01,-4.998430548972446208e-01,4.934432305677374231e-01,5.000000000000000000e+00
3.381343254576323343e-01,2.253884809198957728e-01,-5.213637064763271267e-01,-4.665810889143370832e-01,4.988618814134266888e-01,5.000000000000000000e+00
2.880023101295576815e-01,2.606839588748885439e-01,-6.367072806138380781e-01,-5.550319248048984910e-01,5.068652732317611154e-01,5.000000000000000000e+00
4.410300538277834304e-01,1.006353099925608313e-01,-5.836906772057198767e-01,-5.878326503850511697e-01,4.403434396110230686e-01,5.000000000000000000e+00
2.727618693298181629e-01,1.247419915968588089e-01,-6.141167668291878101e-01,-4.747185116607210986e-01,4.151244939742472773e-01,5.000000000000000000e+00
3.140339998529715348e-01,2.445381967820370872e-01,-5.740804983247049798e-01,-5.166212886513946723e-01,4.317115418362179047e-01,5.000000000000000000e+00
2.892601392151299966e-01,-9.792185398810143715e-02,-5.242807406986418339e-01,-7.421030460973232490e-01,3.556243958355202461e-01,5.000000000000000000e+00
2.722251349390122921e-01,8.444700213913440556e-02,-6.650287649802446577e-01,-5.603788872006718602e-01,3.622831038888506550e-01,5.000000000000000000e+00
3.680979137273303614e-01,6.964137978693485387e-02,-5.695044901313792707e-01,-5.947877600876116944e-01,4.360836699368215164e-01,5.000000000000000000e+00
3.025399164747194503e-01,2.238787260753910546e-01,-3.423206234553693994e-01,-4.667045366679187790e-01,2.364805265304617266e-01,5.000000000000000000e+00
4.053967311050761246e-01,3.104451700138530779e-01,-7.447747482700757260e-01,-5.449240243705820719e-01,4.601020162242066558e-01,5.000000000000000000e+00
2.926876623450883064e-01,1.275415455688813648e-01,-5.976780346913752595e-01,-5.631698365637088921e-01,2.872950780699055073e-01,5.000000000000000000e+00
3.597608060533268870e-01,1.981475942098897547e-01,-5.979013418697028959e-01,-5.346912224214636078e-01,4.693868462553897336e-01,5.000000000000000000e+00
3.566336621486441150e-01,1.280997093522321384e-01,-6.646370123630171989e-01,-4.531771418241265503e-01,3.951351853536294589e-01,5.000000000000000000e+00
2.752730800429754043e-01,1.893157387338056941e-02,-6.196309217860548335e-01,-3.818678314475305036e-01,3.180070897895925786e-01,5.000000000000000000e+00
3.736565030939237309e-01,1.474626194372092580e-01,-6.713560524530934881e-01,-5.381989378341596186e-01,3.662521113060568378e-01,5.000000000000000000e+00
1.139109419682359514e-01,2.107030426386216071e-01,-7.595752480929518491e-01,-4.817589439964035658e-01,4.119673999376872175e-01,5.000000000000000000e+00
3.148769354336178328e-01,2.221793022246006111e-01,-7.134466442782559925e-01,-5.349451944219770771e-01,4.918381166381858294e-01,5.000000000000000000e+00
3.323478323937826273e-01,2.375535515727207336e-01,-5.566504547076350784e-01,-5.092717007578585475e-01,4.307878994016765550e-01,5.000000000000000000e+00
3.525302898741077828e-01,2.702719847631456229e-01,-4.197500884304004032e-01,-5.485155745775165403e-01,3.614177556883967912e-01,5.000000000000000000e+00
3.084875649625007377e-01,1.858148476124431014e-01,-5.263790100908706249e-01,-5.115693473859649343e-01,3.969017141396403159e-01,5.000000000000000000e+00
2.544291827879795465e-01,3.134905839136123418e-02,-6.881026061250182790e-01,-5.574831364324269734e-01,4.172714453436670579e-01,5.000000000000000000e+00
3.287146623808972490e-01,1.223580984092165341e-01,-5.563752173898487419e-01,-4.652834525978510882e-01,3.629378372128251318e-01,5.000000000000000000e+00
2.057219800034679191e-01,1.058001784160968878e-01,-6.646793590436630428e-01,-5.575717896871644763e-01,3.347320762920737991e-01,5.000000000000000000e+00
2.075366336900647535e-01,2.444352595814698881e-01,-7.123600891474323182e-01,-4.934975514716881673e-01,3.146771453360379667e-01,5.000000000000000000e+00
2.650228148030684960e-01,2.656302339305291471e-01,-5.886457158221105601e-01,-5.888342384084143122e-01,4.330396445290163876e-01,5.000000000000000000e+00
3.558849284111588740e-01,1.475060136640305997e-01,-5.895367417714770797e-01,-4.071341342128355079e-01,3.991419800707142751e-01,5.000000000000000000e+00
2.627393821636256344e-01,7.813630180952020610e-02,-6.664232947602307666e-01,-5.447634705028749913e-01,2.198963847110743108e-01,5.000000000000000000e+00
3.987208305379933426e-01,1.446775347996901717e-01,-6.429609625881268498e-01,-4.696341942146058934e-01,3.062390362506937080e-01,5.000000000000000000e+00
2.177387152105761392e-01,2.247907463110127013e-01,-5.132933766539730103e-01,-4.577867734069820393e-01,3.778988184203118106e-01,5.000000000000000000e+00
3.157980129302573880e-01,1.193531850572044639e-01,-5.949945822149405039e-01,-4.022028680395091094e-01,3.332205781318777760e-01,5.000000000000000000e+00
2.725375229279740075e-01,1.482218654814407011e-01,-7.487606928383602201e-01,-5.567654249407900657e-01,4.167301778048939087e-01,5.000000000000000000e+00
3.293636830161372209e-01,2.215247942612349474e-01,-7.171117568580716028e-01,-5.593480598661483283e-01,2.835903015705551478e-01,5.000000000000000000e+00
3.263860680204284659e-01,2.811535539291198926e-02,-6.843806457067989069e-01,-5.174983540886033406e-01,4.367823099499114070e-01,5.000000000000000000e+00
4.795238452781902527e-01,8.124764727934491448e-02,-7.636287812364570549e-01,-4.811596818276867027e-01,4.541329170890849309e-01,5.000000000000000000e+00
1.252137171587531794e-01,1.086853324907570140e-01,-8.418313489274550365e-01,-4.134284807406716777e-01,4.793650246631243617e-01,5.000000000000000000e+00
1.376689267305856723e-01,9.765094210940405972e-02,-5.614168682314577552e-01,-5.223549409016999823e-01,3.891239585884095908e-01,5.000000000000000000e+00
2.171119481302687670e-01,2.076263758305741947e-01,-6.361934240956160780e-01,-5.384764183751877820e-01,4.438266522190817964e-01,5.000000000000000000e+00
3.310360857370735488e-01,1.764959443136648598e-01,-4.840636506305290299e-01,-5.880620404618077668e-01,3.529550530478230419e-01,5.000000000000000000e+00
2.763410793538854104e-01,1.172122494148964134e-01,-6.665971054326232936e-01,-6.268674305057310159e-01,4.194561633069152085e-01,5.000000000000000000e+00
2.087970597499668735e-01,-9.435652456621368422e-03,-5.611574751389899474e-01,-5.766451280799311796e-01,3.482665553014134274e-01,5.000000000000000000e+00
3.256479356947575843e-01,6.348525062315256429e-02,-6.391949211411874776e-01,-4.639958059116633948e-01,5.763037480399461066e-01,5.000000000000000000e+00
2.562999076249465880e-01,2.239352313394116223e-01,-4.014483230023809246e-01,-5.188528297635800479e-01,6.013845726118471902e-01,5.000000000000000000e+00
3.216678705470042421e-01,1.418054340419494519e-01,-6.289602274312747765e-01,-4.786810966617194296e-01,2.228069705642028442e-01,5.000000000000000000e+00
4.699113720248371817e-01,1.477118551781476663e-01,-7.104772795276828035e-01,-4.198847047921278053e-01,3.289904069184951263e-01,5.000000000000000000e+00
3.434732026442426367e-01,1.000552859963664276e-01,-5.854217119937230596e-01,-5.428415556117571761e-01,3.730951189805570278e-01,5.000000000000000000e+00
3.419821305869552575e-01,1.807549451016275399e-01,-7.407278795081446710e-01,-3.583406611600637448e-01,3.638006348877698137e-01,5.000000000000000000e+00
2.748547797769426704e-01,1.211423625516852565e-01,-6.797018202685001231e-01,-6.240790581003837767e-01,3.849360484036120633e-01,5.000000000000000000e+00
3.050600743048298424e-01,1.736432072480784961e-01,-7.493750779963024300e-01,-4.161710719411371162e-01,3.693308571081943548e-01,5.000000000000000000e+00
3.432669212681309645e-01,3.235677437814973301e-01,-5.382869691459444272e-01,-5.650964189977945029e-01,3.518450785630063415e-01,5.000000000000000000e+00
